%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711881630237106217,32185,1711881630237371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881630337054759,32186,1711881630337371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881630437119569,32187,1711881630437371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881630537262898,32188,1711881630537371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881630637112850,32189,1711881630637371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881630737101585,32190,1711881630737371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881630837045240,32191,1711881630837371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881630937149270,32192,1711881630937371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631037013485,32193,1711881631037371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881631137182958,32194,1711881631137371873,,1.2981152534484863,9.0,381.4180908203125,9.53539752960205,476.7720642089844
1711881631237188775,32195,1711881631237371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631337108454,32196,1711881631337371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631437128327,32197,1711881631437371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631537109243,32198,1711881631537371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631637166588,32199,1711881631637371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881631737194323,32200,1711881631737371873,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881631837182014,32201,1711881631837371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881631937105074,32202,1711881631937371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632037172252,32203,1711881632037371873,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632137166217,32204,1711881632137371873,,1.39797043800354,-6.0,410.7579650878906,-6.601522922515869,476.7720642089844
1711881632237091563,32205,1711881632237496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632337173402,32206,1711881632337496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632437229276,32207,1711881632437496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632537137138,32208,1711881632537496236,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881632637119540,32209,1711881632637496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632737109395,32210,1711881632737496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632837225802,32211,1711881632837496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881632937173192,32212,1711881632937496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633037145027,32213,1711881633037496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633137171608,32214,1711881633137496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633237241644,32215,1711881633237496236,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
1711881633337143688,32216,1711881633337496236,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881633437152368,32217,1711881633437496236,,1.4478977918624878,5.0,425.4278564453125,5.134420871734619,476.7720642089844
