%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pid_data.setpoint,field.pid_data.input
1.71193064923466E+018,3619,1.71193064923025E+018,3.80289024,400.555725097656,239.065475463867
1.71193064933458E+018,3620,1.71193064933025E+018,3.902813696,400.555725097656,260.798706054688
1.71193064943459E+018,3621,1.71193064943025E+018,4.002824448,400.555725097656,228.198867797852
1.71193064953501E+018,3622,1.71193064953025E+018,4.103241472,400.555725097656,260.798706054688
1.71193064963487E+018,3623,1.71193064963025E+018,4.203102976,400.555725097656,233.63215637207
1.71193064973498E+018,3624,1.71193064973025E+018,4.303217408,400.555725097656,233.63215637207
1.71193064983528E+018,3625,1.71193064983125E+018,4.403518208,400.555725097656,260.798706054688
1.71193064993517E+018,3626,1.71193064993125E+018,4.50340352,400.555725097656,228.198867797852
1.71193065003529E+018,3627,1.71193065003125E+018,4.603523328,400.555725097656,233.63215637207
1.71193065013547E+018,3628,1.71193065013125E+018,4.70370048,400.555725097656,244.498779296875
1.71193065023543E+018,3629,1.71193065023125E+018,4.803666944,400.555725097656,249.932083129883
1.71193065033544E+018,3630,1.71193065033125E+018,4.903675648,400.555725097656,271.665313720703
1.71193065043535E+018,3631,1.71193065043125E+018,5.003588352,400.555725097656,239.065475463867
1.71193065053572E+018,3632,1.71193065053125E+018,5.103952384,400.555725097656,230.527420043945
1.71193065063571E+018,3633,1.71193065063125E+018,5.203941632,400.555725097656,246.245193481445
1.71193065073694E+018,3634,1.71193065073225E+018,5.305172224,400.555725097656,227.636795043945
1.71193065082581E+018,3635,1.71193065082221E+018,5.394044672,400.555725097656,252.648742675781
1.71193065092591E+018,3636,1.71193065092221E+018,5.494147584,400.555725097656,236.34880065918
1.71193065102596E+018,3637,1.71193065102221E+018,5.594194688,400.555725097656,228.198867797852
1.71193065112604E+018,3638,1.71193065112221E+018,5.694277376,400.555725097656,236.34880065918
1.71193065122627E+018,3639,1.71193065122321E+018,5.79450496,400.555725097656,252.648742675781
1.71193065132637E+018,3640,1.71193065132321E+018,5.894608896,400.555725097656,228.198867797852
1.71193065142633E+018,3641,1.71193065142321E+018,5.994564352,0,254.79345703125
1.71193065152639E+018,3642,1.71193065152321E+018,6.094624256,0,0
1.71193065162654E+018,3643,1.71193065162321E+018,6.19477376,0,0
1.71193065172652E+018,3644,1.71193065172321E+018,6.294749952,0,0
1.71193065182672E+018,3645,1.71193065182321E+018,6.394953472,0,0
1.71193065192669E+018,3646,1.71193065192321E+018,6.49492096,0,0
1.71193065202668E+018,3647,1.71193065202321E+018,6.594913024,0,0
1.71193065212668E+018,3648,1.71193065212321E+018,6.694913536,0,0
1.71193065222692E+018,3649,1.71193065222321E+018,6.795150592,0,0
1.71193065232703E+018,3650,1.71193065232321E+018,6.895261952,0,0
1.71193065242691E+018,3651,1.71193065242321E+018,6.995147776,0,0
1.71193065252719E+018,3652,1.71193065252421E+018,7.095423232,0,0
1.71193065262715E+018,3653,1.71193065262421E+018,7.195382528,0,0
1.71193065272719E+018,3654,1.71193065272421E+018,7.295427584,0,0
1.71193065282746E+018,3655,1.71193065282521E+018,7.395693056,400.555725097656,0
1.71193065292741E+018,3656,1.71193065292421E+018,7.495647488,400.555725097656,370.608673095703
1.71193065302746E+018,3657,1.71193065302421E+018,7.595693824,400.555725097656,285.677520751953
1.71193065312773E+018,3658,1.71193065312421E+018,7.69596544,400.555725097656,234.718841552734
1.71193065322765E+018,3659,1.71193065322421E+018,7.79588352,400.555725097656,234.718841552734
1.71193065332798E+018,3660,1.71193065332421E+018,7.896210688,400.555725097656,242.053787231445
1.71193065342797E+018,3661,1.71193065342525E+018,7.996200704,400.555725097656,227.383865356445
1.71193065352797E+018,3662,1.71193065352425E+018,8.096208128,400.555725097656,220.048904418945
1.7119306536279E+018,3663,1.71193065362425E+018,8.196131584,400.555725097656,227.383865356445
1.71193065372824E+018,3664,1.71193065372525E+018,8.296470784,400.555725097656,234.718841552734
1.7119306538283E+018,3665,1.71193065382525E+018,8.396537088,400.555725097656,234.718841552734
1.7119306539283E+018,3666,1.71193065392525E+018,8.496534272,400.555725097656,234.718841552734
1.71193065402824E+018,3667,1.71193065402525E+018,8.59647616,400.555725097656,227.383865356445
1.71193065412853E+018,3668,1.71193065412525E+018,8.696759296,400.555725097656,249.388748168945
1.71193065422851E+018,3669,1.71193065422525E+018,8.796748032,400.555725097656,242.053787231445
1.71193065432883E+018,3670,1.71193065432525E+018,8.897068288,400.555725097656,251.484451293945
1.71193065442866E+018,3671,1.71193065442525E+018,8.996896512,400.555725097656,223.541748046875
1.71193065452868E+018,3672,1.71193065452525E+018,9.09691264,400.555725097656,230.527420043945
1.71193065462896E+018,3673,1.71193065462525E+018,9.197191424,400.555725097656,244.498779296875
1.71193065472891E+018,3674,1.71193065472525E+018,9.29714304,400.555725097656,223.541748046875
1.71193065482897E+018,3675,1.71193065482525E+018,9.39720704,400.555725097656,230.527420043945
1.71193065492902E+018,3676,1.71193065492525E+018,9.497256192,400.555725097656,244.498779296875
1.71193065502921E+018,3677,1.71193065502525E+018,9.597444352,400.555725097656,237.513092041016
1.71193065512922E+018,3678,1.71193065512525E+018,9.69745408,400.555725097656,251.484451293945
1.71193065522914E+018,3679,1.71193065522625E+018,9.797376,0,266.725921630859
1.71193065532943E+018,3680,1.71193065532625E+018,9.89766656,0,-34.9283981323242
1.7119306554294E+018,3681,1.71193065542625E+018,9.99763712,0,0
1.7119306555295E+018,3682,1.71193065552625E+018,10.097733376,0,0
1.71193065562975E+018,3683,1.71193065562625E+018,10.197988864,0,0
1.71193065572967E+018,3684,1.71193065572625E+018,10.297903104,0,0
1.71193065582991E+018,3685,1.71193065582625E+018,10.398139904,0,0
1.71193065593002E+018,3686,1.71193065592715E+018,10.498253056,0,0
1.71193065603E+018,3687,1.71193065602615E+018,10.598235392,0,0
1.71193065612992E+018,3688,1.71193065612615E+018,10.69815168,0,0
1.71193065623007E+018,3689,1.71193065622615E+018,10.798302976,0,0
1.71193065633017E+018,3690,1.71193065632615E+018,10.898405632,0,0
1.71193065643019E+018,3691,1.71193065642615E+018,10.998425856,0,0
1.71193065653047E+018,3692,1.71193065652815E+018,11.098707456,-400.555725097656,0
1.71193065663048E+018,3693,1.71193065662715E+018,11.198710784,-400.555725097656,-253.3896484375
1.71193065673038E+018,3694,1.71193065672715E+018,11.298617088,-400.555725097656,-226.717056274414
1.71193065683044E+018,3695,1.71193065682715E+018,11.39867648,-400.555725097656,-260.057769775391
1.71193065693059E+018,3696,1.71193065692715E+018,11.498823424,-400.555725097656,-248.750915527344
1.71193065703058E+018,3697,1.71193065702715E+018,11.59881856,-400.555725097656,-253.3896484375
1.7119306571306E+018,3698,1.71193065712815E+018,11.69883264,0,-229.616241455078
1.71193065723089E+018,3699,1.71193065722715E+018,11.799127296,0,0
1.71193065733085E+018,3700,1.71193065732715E+018,11.899084032,0,0
1.71193065743093E+018,3701,1.71193065742715E+018,11.999166208,0,0
1.71193065753459E+018,3702,1.71193065753015E+018,12.102822656,0,0
1.71193065763125E+018,3703,1.71193065762815E+018,12.199481088,0,0
1.71193065773119E+018,3704,1.71193065772715E+018,12.299426816,0,0
1.71193065783142E+018,3705,1.71193065782815E+018,12.399652096,0,0
1.71193065793146E+018,3706,1.71193065792815E+018,12.499697408,0,0
1.71193065803135E+018,3707,1.71193065802815E+018,12.599581696,0,0
1.71193065813143E+018,3708,1.71193065812815E+018,12.699666944,0,0
1.71193065823164E+018,3709,1.71193065822815E+018,12.799871232,0,0
1.71193065833182E+018,3710,1.71193065832815E+018,12.90005504,0,0
1.71193065843184E+018,3711,1.71193065842902E+018,13.000073984,0,0
1.71193065853182E+018,3712,1.71193065852902E+018,13.10005888,0,0
1.71193065863183E+018,3713,1.71193065862902E+018,13.200067328,0,0
1.71193065873194E+018,3714,1.71193065872902E+018,13.30017664,0,0
1.71193065883221E+018,3715,1.71193065882902E+018,13.400446976,0,0
1.71193065893206E+018,3716,1.71193065892902E+018,13.50029056,0,0
1.71193065903218E+018,3717,1.71193065902902E+018,13.6004096,0,0
1.71193065913235E+018,3718,1.71193065913002E+018,13.700582656,0,0
1.7119306592324E+018,3719,1.71193065923002E+018,13.800631552,0,0
1.71193065933236E+018,3720,1.71193065933002E+018,13.90059776,0,0
1.71193065943259E+018,3721,1.71193065943002E+018,14.000827904,0,0
1.71193065953255E+018,3722,1.71193065953002E+018,14.100783872,0,0
1.71193065963264E+018,3723,1.71193065963002E+018,14.20087552,0,0
1.7119306597329E+018,3724,1.71193065973002E+018,14.301136896,0,0
1.71193065983278E+018,3725,1.71193065983002E+018,14.401016576,0,0
1.71193065993289E+018,3726,1.71193065993002E+018,14.50112768,0,0
1.71193066003313E+018,3727,1.71193066003102E+018,14.601360896,-400.555725097656,0
1.71193066013323E+018,3728,1.71193066013002E+018,14.70146048,-400.555725097656,-293.398529052734
1.71193066023317E+018,3729,1.71193066023002E+018,14.80140032,-400.555725097656,-234.718826293945
1.71193066033333E+018,3730,1.71193066033102E+018,14.901563904,-400.555725097656,-234.718826293945
1.7119306604334E+018,3731,1.71193066043102E+018,15.001633024,-400.555725097656,-222.982894897461
1.71193066053337E+018,3732,1.71193066053102E+018,15.10160768,-400.555725097656,-234.718826293945
1.71193066063361E+018,3733,1.71193066063102E+018,15.20184576,-400.555725097656,-234.718826293945
1.71193066073365E+018,3734,1.71193066073102E+018,15.301887744,-400.555725097656,-228.850845336914
1.711930660834E+018,3735,1.71193066083102E+018,15.4022336,-400.555725097656,-228.850845336914
1.71193066093368E+018,3736,1.71193066093117E+018,15.501916928,-400.555725097656,-225.691177368164
1.71193066103391E+018,3737,1.71193066103118E+018,15.60214656,-400.555725097656,-225.691177368164
1.71193066113394E+018,3738,1.71193066113117E+018,15.702176,-400.555725097656,-231.333465576172
1.71193066123415E+018,3739,1.71193066123118E+018,15.802380032,-400.555725097656,-265.187133789063
1.71193066133407E+018,3740,1.71193066133117E+018,15.90230528,-400.555725097656,-231.333465576172
1.71193066143407E+018,3741,1.71193066143118E+018,16.00230016,-400.555725097656,-231.333465576172
1.71193066153438E+018,3742,1.71193066153218E+018,16.102618368,-400.555725097656,-225.691177368164
1.71193066163433E+018,3743,1.71193066163218E+018,16.202562304,-400.555725097656,-236.975738525391
1.71193066173432E+018,3744,1.71193066173218E+018,16.302550272,-400.555725097656,-236.975738525391
1.71193066183423E+018,3745,1.71193066183218E+018,16.402467072,-400.555725097656,-225.691177368164
1.71193066193454E+018,3746,1.71193066193218E+018,16.50277632,-400.555725097656,-231.333465576172
1.71193066203449E+018,3747,1.71193066203318E+018,16.602722304,0,-239.065475463867
1.7119306621346E+018,3748,1.71193066213218E+018,16.702835968,0,0
1.71193066223468E+018,3749,1.71193066223218E+018,16.802912256,0,0
1.71193066233471E+018,3750,1.71193066233218E+018,16.902946048,0,0
1.71193066243471E+018,3751,1.71193066243218E+018,17.002944768,0,0
1.71193066253507E+018,3752,1.71193066253218E+018,17.103301888,0,0
1.71193066263493E+018,3753,1.71193066263218E+018,17.203163904,0,0
1.7119306627351E+018,3754,1.71193066273218E+018,17.303337728,0,0
1.71193066283519E+018,3755,1.71193066283318E+018,17.403421696,0,0
1.71193066293525E+018,3756,1.71193066293318E+018,17.503481856,-400.555725097656,0
1.71193066303521E+018,3757,1.71193066303318E+018,17.603442944,-400.555725097656,-298.831817626953
1.71193066313556E+018,3758,1.71193066313318E+018,17.70379392,-400.555725097656,-239.065475463867
1.71193066323548E+018,3759,1.71193066323318E+018,17.803711232,-400.555725097656,-239.065475463867
1.71193066333581E+018,3760,1.71193066333318E+018,17.904042752,-400.555725097656,-244.498779296875
1.71193066343559E+018,3761,1.71193066343304E+018,18.003824896,-400.555725097656,-241.005935668945
1.71193066353576E+018,3762,1.71193066353304E+018,18.10398976,-400.555725097656,-251.484466552734
1.71193066363579E+018,3763,1.71193066363304E+018,18.20402432,-400.555725097656,-261.962982177734
1.71193066373739E+018,3764,1.71193066373504E+018,18.30562048,-400.555725097656,-232.695388793945
1.71193066382594E+018,3765,1.71193066382304E+018,18.394174976,-400.555725097656,-228.198867797852
1.7119306639261E+018,3766,1.71193066392304E+018,18.494333184,-400.555725097656,-236.34880065918
1.71193066402619E+018,3767,1.71193066402304E+018,18.594427904,-400.555725097656,-228.198867797852
1.7119306641261E+018,3768,1.71193066412304E+018,18.694330112,-400.555725097656,-228.198867797852
1.71193066422631E+018,3769,1.71193066422404E+018,18.794540288,-400.555725097656,-260.798706054688
1.71193066432634E+018,3770,1.71193066432404E+018,18.89457408,-400.555725097656,-236.34880065918
1.71193066442632E+018,3771,1.71193066442404E+018,18.994553856,-400.555725097656,-236.34880065918
1.71193066452656E+018,3772,1.71193066452504E+018,19.094790912,0,-239.351440429687
1.71193066462659E+018,3773,1.71193066462404E+018,19.194819328,0,0
1.71193066472652E+018,3774,1.71193066472404E+018,19.2947584,0,0
1.7119306648268E+018,3775,1.71193066482404E+018,19.3950336,0,0
1.71193066492677E+018,3776,1.71193066492404E+018,19.495009024,0,0
1.7119306650268E+018,3777,1.71193066502404E+018,19.595034624,0,0
1.71193066512679E+018,3778,1.71193066512404E+018,19.6950272,0,0
1.71193066522708E+018,3779,1.71193066522404E+018,19.795318784,0,0
1.71193066532701E+018,3780,1.71193066532404E+018,19.89524096,0,0
1.71193066542707E+018,3781,1.71193066542404E+018,19.995308288,0,0
1.71193066552738E+018,3782,1.71193066552504E+018,20.0956096,0,0
1.71193066562731E+018,3783,1.71193066562504E+018,20.195543296,400.555725097656,0
1.71193066572725E+018,3784,1.71193066572504E+018,20.29548416,400.555725097656,355.166625976562
1.71193066582752E+018,3785,1.71193066582504E+018,20.395750656,400.555725097656,277.956481933594
1.71193066592783E+018,3786,1.71193066592504E+018,20.496059904,400.555725097656,231.630416870117
1.71193066602758E+018,3787,1.71193066602506E+018,20.595816704,400.555725097656,234.718841552734
1.71193066612784E+018,3788,1.71193066612506E+018,20.696075776,400.555725097656,234.718841552734
1.71193066622789E+018,3789,1.71193066622506E+018,20.796123904,400.555725097656,227.383865356445
1.71193066632787E+018,3790,1.71193066632506E+018,20.896103424,400.555725097656,249.388748168945
1.71193066642802E+018,3791,1.71193066642506E+018,20.996250368,400.555725097656,264.058685302734
1.711930666528E+018,3792,1.71193066652506E+018,21.096237824,400.555725097656,220.048904418945
1.71193066662806E+018,3793,1.71193066662506E+018,21.196296704,400.555725097656,220.048904418945
1.71193066672829E+018,3794,1.71193066672606E+018,21.296519424,400.555725097656,227.383865356445
1.71193066682834E+018,3795,1.71193066682606E+018,21.396577024,400.555725097656,249.388748168945
1.71193066692836E+018,3796,1.71193066692606E+018,21.49659008,400.555725097656,227.383865356445
1.71193066702826E+018,3797,1.71193066702606E+018,21.596496384,0,251.484451293945
1.71193066712861E+018,3798,1.71193066712606E+018,21.69684864,0,14.6699275970459
1.71193066722852E+018,3799,1.71193066722606E+018,21.796756224,0,0
1.71193066732884E+018,3800,1.71193066732606E+018,21.897072896,0,0
1.7119306674287E+018,3801,1.71193066742606E+018,21.996939008,0,0
1.71193066753214E+018,3802,1.71193066752906E+018,22.100373504,0,0
1.71193066762882E+018,3803,1.71193066762606E+018,22.197049856,0,0
1.71193066772898E+018,3804,1.71193066772606E+018,22.297217792,0,0
1.71193066782904E+018,3805,1.71193066782606E+018,22.397274624,0,0
1.71193066792904E+018,3806,1.71193066792606E+018,22.497270784,0,0
1.71193066802938E+018,3807,1.71193066802706E+018,22.59761024,400.555725097656,0
1.7119306681294E+018,3808,1.71193066812706E+018,22.697633536,400.555725097656,265.455810546875
1.71193066822925E+018,3809,1.71193066822606E+018,22.797483264,400.555725097656,230.527420043945
1.71193066832955E+018,3810,1.71193066832706E+018,22.897779456,400.555725097656,237.513092041016
1.71193066842983E+018,3811,1.71193066842706E+018,22.998063104,400.555725097656,223.541748046875
1.7119306685296E+018,3812,1.71193066852703E+018,23.097831168,400.555725097656,226.717056274414
1.71193066862974E+018,3813,1.71193066862703E+018,23.197978624,400.555725097656,220.048889160156
1.7119306687297E+018,3814,1.71193066872703E+018,23.297938176,400.555725097656,233.385208129883
1.71193066882973E+018,3815,1.71193066882703E+018,23.397961984,400.555725097656,233.385208129883
1.71193066893001E+018,3816,1.71193066892703E+018,23.49824128,400.555725097656,240.053344726562
1.71193066902995E+018,3817,1.71193066902703E+018,23.598188288,400.555725097656,246.721496582031
1.71193066913003E+018,3818,1.71193066912703E+018,23.69826432,400.555725097656,220.048889160156
1.71193066923022E+018,3819,1.71193066922703E+018,23.798458112,400.555725097656,240.053344726562
1.71193066933032E+018,3820,1.71193066932703E+018,23.898554624,400.555725097656,233.385208129883
1.7119306694303E+018,3821,1.71193066942703E+018,23.998537984,400.555725097656,233.385208129883
1.7119306695306E+018,3822,1.71193066952803E+018,24.09883392,400.555725097656,233.385208129883
1.71193066963059E+018,3823,1.71193066962903E+018,24.198828288,0,235.994476318359
1.7119306697305E+018,3824,1.71193066972803E+018,24.298736384,0,-20.0044460296631
1.71193066983065E+018,3825,1.71193066982803E+018,24.398885376,0,0
1.71193066993075E+018,3826,1.71193066992803E+018,24.49898496,0,0
1.71193067003066E+018,3827,1.71193067002803E+018,24.59889024,0,0
1.71193067013066E+018,3828,1.71193067012803E+018,24.698896128,0,0
1.71193067023094E+018,3829,1.71193067022803E+018,24.799170304,0,0
1.71193067033099E+018,3830,1.71193067032803E+018,24.899227904,0,0
1.71193067043131E+018,3831,1.71193067042803E+018,24.99954048,0,0
1.71193067053119E+018,3832,1.71193067052803E+018,25.09942016,0,0
1.71193067063128E+018,3833,1.71193067062803E+018,25.199513856,0,0
1.7119306707312E+018,3834,1.71193067072803E+018,25.299430656,0,0
1.71193067083151E+018,3835,1.71193067082903E+018,25.39974016,0,0
1.71193067093175E+018,3836,1.71193067092903E+018,25.499979264,0,0
1.7119306710314E+018,3837,1.71193067102886E+018,25.599637504,0,0
1.71193067113171E+018,3838,1.71193067112886E+018,25.699947264,-82.5144882202148,0
1.71193067123183E+018,3839,1.71193067122886E+018,25.80006528,-82.5144882202148,0
1.71193067133166E+018,3840,1.71193067132886E+018,25.899893504,-82.5144882202148,0
1.71193067143196E+018,3841,1.71193067142886E+018,26.00019712,-82.5144882202148,0
1.71193067153188E+018,3842,1.71193067152886E+018,26.100117248,-82.5144882202148,0
1.71193067163203E+018,3843,1.71193067162986E+018,26.200264448,0,0
1.711930671732E+018,3844,1.71193067172886E+018,26.30023168,0,0
1.71193067183222E+018,3845,1.71193067182886E+018,26.400456704,0,0
1.71193067193231E+018,3846,1.71193067192886E+018,26.50054144,0,0
1.71193067203243E+018,3847,1.71193067202986E+018,26.600661248,0,0
1.7119306721325E+018,3848,1.71193067212986E+018,26.70073472,0,0
1.71193067223248E+018,3849,1.71193067222986E+018,26.800711936,0,0
1.71193067233267E+018,3850,1.71193067232986E+018,26.900909056,0,0
1.71193067243273E+018,3851,1.71193067242986E+018,27.000966656,0,0
1.71193067253264E+018,3852,1.71193067252986E+018,27.1008704,0,0
1.71193067263288E+018,3853,1.71193067263086E+018,27.201115136,82.5144882202148,0
1.71193067273297E+018,3854,1.71193067272986E+018,27.301207296,82.5144882202148,0
1.71193067283283E+018,3855,1.71193067282986E+018,27.401059584,82.5144882202148,0
1.71193067293299E+018,3856,1.71193067292986E+018,27.501221376,82.5144882202148,0
1.71193067303327E+018,3857,1.71193067302986E+018,27.60150784,82.5144882202148,0
1.71193067313323E+018,3858,1.71193067312986E+018,27.70146816,82.5144882202148,0
1.71193067323313E+018,3859,1.71193067323086E+018,27.801363712,0,0
1.7119306733335E+018,3860,1.71193067333086E+018,27.901738496,0,0
1.71193067343379E+018,3861,1.71193067343086E+018,28.002025728,0,0
1.71193067353349E+018,3862,1.711930673531E+018,28.101720832,0,0
1.71193067363377E+018,3863,1.711930673631E+018,28.202001152,0,0
1.71193067373368E+018,3864,1.711930673731E+018,28.301916928,0,0
1.71193067383369E+018,3865,1.711930673831E+018,28.401927424,0,0
1.71193067393395E+018,3866,1.711930673931E+018,28.502186752,0,0
1.71193067403392E+018,3867,1.711930674031E+018,28.602158848,0,0
1.71193067413397E+018,3868,1.711930674131E+018,28.70220416,0,0
1.71193067423417E+018,3869,1.711930674231E+018,28.802408192,0,0
1.71193067433407E+018,3870,1.711930674331E+018,28.902304,0,0
1.71193067443419E+018,3871,1.711930674431E+018,29.002424576,0,0
1.71193067453443E+018,3872,1.711930674532E+018,29.102666496,0,0
1.71193067463451E+018,3873,1.711930674632E+018,29.20274048,400.555725097656,0
1.71193067473447E+018,3874,1.711930674732E+018,29.302708224,400.555725097656,293.398529052734
1.71193067483434E+018,3875,1.711930674832E+018,29.402575104,400.555725097656,242.618011474609
1.7119306749346E+018,3876,1.711930674932E+018,29.502835968,400.555725097656,248.260299682617
1.71193067503459E+018,3877,1.711930675032E+018,29.602820096,400.555725097656,225.691177368164
1.71193067513457E+018,3878,1.711930675132E+018,29.702801152,400.555725097656,248.260299682617
1.71193067523481E+018,3879,1.711930675232E+018,29.803043072,400.555725097656,217.332244873047
1.71193067533483E+018,3880,1.711930675332E+018,29.903067392,400.555725097656,239.065475463867
1.71193067543481E+018,3881,1.711930675432E+018,30.003045376,400.555725097656,228.198867797852
1.71193067553515E+018,3882,1.711930675532E+018,30.1033792,400.555725097656,228.198867797852
1.71193067563503E+018,3883,1.711930675632E+018,30.20326016,400.555725097656,222.765548706055
1.71193067573506E+018,3884,1.711930675732E+018,30.303295232,400.555725097656,233.63215637207
1.71193067583535E+018,3885,1.711930675833E+018,30.403587328,400.555725097656,239.065475463867
1.71193067593568E+018,3886,1.711930675933E+018,30.50391296,400.555725097656,239.065475463867
1.71193067603541E+018,3887,1.71193067603377E+018,30.603639552,0,241.005935668945
1.7119306761356E+018,3888,1.71193067613277E+018,30.703837952,0,0
1.71193067623565E+018,3889,1.71193067623277E+018,30.80388608,0,0
1.71193067633571E+018,3890,1.71193067633277E+018,30.903947776,0,0
1.71193067643581E+018,3891,1.71193067643277E+018,31.004044032,0,0
1.71193067653587E+018,3892,1.71193067653277E+018,31.104109056,0,0
1.71193067663673E+018,3893,1.71193067663377E+018,31.20496,0,0
1.71193067673753E+018,3894,1.71193067673477E+018,31.30576768,0,0
1.71193067682594E+018,3895,1.71193067682277E+018,31.39417088,0,0
1.71193067692617E+018,3896,1.71193067692277E+018,31.494406656,0,0
1.71193067702627E+018,3897,1.71193067702377E+018,31.594501376,-400.555725097656,0
1.7119306771262E+018,3898,1.71193067712277E+018,31.69443712,-400.555725097656,-277.098602294922
1.71193067722646E+018,3899,1.71193067722377E+018,31.794694656,-400.555725097656,-244.498779296875
1.71193067732651E+018,3900,1.71193067732377E+018,31.894746368,-400.555725097656,-252.648742675781
1.71193067742639E+018,3901,1.71193067742377E+018,31.994626304,-400.555725097656,-228.198867797852
1.71193067753E+018,3902,1.71193067752677E+018,32.098231296,-400.555725097656,-223.541748046875
1.71193067762671E+018,3903,1.71193067762377E+018,32.19494912,-400.555725097656,-231.630416870117
1.71193067772662E+018,3904,1.71193067772377E+018,32.29485568,-400.555725097656,-260.798706054688
1.71193067782684E+018,3905,1.71193067782377E+018,32.3950784,-400.555725097656,-239.351440429687
1.711930677927E+018,3906,1.71193067792377E+018,32.49523456,-400.555725097656,-270.235504150391
1.71193067802693E+018,3907,1.71193067802377E+018,32.595159808,-400.555725097656,-223.909393310547
1.71193067812721E+018,3908,1.71193067812377E+018,32.69544832,-400.555725097656,-231.630416870117
1.71193067822723E+018,3909,1.71193067822377E+018,32.795464704,-400.555725097656,-247.072463989258
1.71193067832716E+018,3910,1.71193067832377E+018,32.895394048,-400.555725097656,-231.630416870117
1.71193067842743E+018,3911,1.71193067842477E+018,32.995664384,-400.555725097656,-247.072463989258
1.71193067852773E+018,3912,1.71193067852577E+018,33.095961856,0,-264.058685302734
1.71193067862742E+018,3913,1.71193067862402E+018,33.195654144,0,0
1.71193067872748E+018,3914,1.71193067872402E+018,33.29571712,0,0
1.71193067882773E+018,3915,1.71193067882402E+018,33.395968,0,0
1.71193067892767E+018,3916,1.71193067892402E+018,33.495905024,0,0
1.71193067902759E+018,3917,1.71193067902402E+018,33.59582848,0,0
1.71193067912793E+018,3918,1.71193067912402E+018,33.696159488,0,0
1.71193067922787E+018,3919,1.71193067922402E+018,33.796107776,0,0
1.711930679328E+018,3920,1.71193067932402E+018,33.8962304,0,0
1.71193067942809E+018,3921,1.71193067942402E+018,33.996322304,0,0
1.71193067952822E+018,3922,1.71193067952402E+018,34.0964544,0,0
1.71193067962814E+018,3923,1.71193067962402E+018,34.196370176,0,0
1.71193067972834E+018,3924,1.71193067972502E+018,34.296576256,0,0
1.71193067982838E+018,3925,1.71193067982502E+018,34.396617472,0,0
1.71193067992848E+018,3926,1.71193067992502E+018,34.496718592,0,0
1.71193068002855E+018,3927,1.71193068002502E+018,34.596787968,0,0
1.71193068012863E+018,3928,1.71193068012502E+018,34.696868096,0,0
1.71193068022866E+018,3929,1.71193068022502E+018,34.796898048,0,0
