%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711165876626171977,60447,1711165876624840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876634506539,60448,1711165876634840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876643015020,60449,1711165876634840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876648418047,60450,1711165876644840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876656724655,60451,1711165876654840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876665187752,60452,1711165876665840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876673437515,60453,1711165876665840337,,0.0443778820335865,43.0,64.3464126586914,43.00007247924805,494.3471374511719
1711165876679077510,60454,1711165876675840337,,0.02218894101679325,46.0,32.1732063293457,46.21739196777344,494.3471374511719
1711165876687281283,60455,1711165876685840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876695598676,60456,1711165876696840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876703953867,60457,1711165876696840337,,0.1331336349248886,30.0,193.03921508789062,30.13079261779785,494.3471374511719
1711165876709539735,60458,1711165876706840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876717848717,60459,1711165876716840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876726230160,60460,1711165876727840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876734530579,60461,1711165876727840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876740170822,60462,1711165876737840337,,0.1109447032213211,33.0,160.86602783203125,33.34811019897461,494.3471374511719
1711165876748489794,60463,1711165876747840337,,0.088755764067173,33.0,128.6928253173828,33.34811019897461,494.3471374511719
1711165876756866625,60464,1711165876748840337,,0.088755764067173,33.0,128.6928253173828,33.34811019897461,494.3471374511719
1711165876765170210,60465,1711165876758840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876770643318,60466,1711165876768840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876778947054,60467,1711165876778840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876787315227,60468,1711165876779840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
1711165876795642360,60469,1711165876789840337,,0.088755764067173,36.0,128.6928253173828,36.5654296875,494.3471374511719
1711165876801217300,60470,1711165876799840337,,0.0665668174624443,39.0,96.51960754394531,39.782752990722656,494.3471374511719
